transaction_id,transaction_date,order_date,required_date,ship_date,order_status,customer_id,customer_name,customer_age,customer_gender,customer_city,customer_country,product_id,product_name,product_category,product_subcategory,brand,original_price,discount_percent,final_price,quantity,payment_method,store_location,return_status,store_id,store_name,store_country,staff_id,staff_name
T300020,06/06/22,06/06/22,06/07/22,06/07/22,completed,C101603,Chiara Esposito,54,Female,Krakow,Poland,P200432,Puma Classic Jean,Jeans,Bootcut,Puma,119.11,2.84,115.73,1,PayPal,Store Branch,Yes,4,Store 4,Germany,16,Staff 16
T300020,06/06/22,06/06/22,06/07/22,06/07/22,completed,C101603,Chiara Esposito,54,Female,Krakow,Poland,P200432,Puma Classic Jean,Jeans,Bootcut,Puma,119.11,2.84,115.73,1,PayPal,Store Branch,Yes,4,Store 4,Germany,17,Staff 17
T300020,06/06/22,06/06/22,06/07/22,06/07/22,completed,C101603,Chiara Esposito,54,Female,Krakow,Poland,P200432,Puma Classic Jean,Jeans,Bootcut,Puma,119.11,2.84,115.73,1,PayPal,Store Branch,Yes,4,Store 4,Germany,18,Staff 18
T300020,06/06/22,06/06/22,06/07/22,06/07/22,completed,C101603,Chiara Esposito,54,Female,Krakow,Poland,P200432,Puma Classic Jean,Jeans,Bootcut,Puma,119.11,2.84,115.73,1,PayPal,Store Branch,Yes,4,Store 4,Germany,19,Staff 19
T300020,06/06/22,06/06/22,06/07/22,06/07/22,completed,C101603,Chiara Esposito,54,Female,Krakow,Poland,P200432,Puma Classic Jean,Jeans,Bootcut,Puma,119.11,2.84,115.73,1,PayPal,Store Branch,Yes,4,Store 4,Germany,20,Staff 20
T300021,02/18/21,02/18/21,02/28/21,02/23/21,rejected,C101226,Martina Bianchi,25,Female,Madrid,Spain,P200494,Pull&Bear Urban Knitwear,Knitwear,Pullover,Pull&Bear,139.13,10.25,124.87,1,Credit Card,Store Branch,No,2,Store 2,Italy,6,Staff 6
T300021,02/18/21,02/18/21,02/28/21,02/23/21,rejected,C101226,Martina Bianchi,25,Female,Madrid,Spain,P200494,Pull&Bear Urban Knitwear,Knitwear,Pullover,Pull&Bear,139.13,10.25,124.87,1,Credit Card,Store Branch,No,2,Store 2,Italy,7,Staff 7
T300021,02/18/21,02/18/21,02/28/21,02/23/21,rejected,C101226,Martina Bianchi,25,Female,Madrid,Spain,P200494,Pull&Bear Urban Knitwear,Knitwear,Pullover,Pull&Bear,139.13,10.25,124.87,1,Credit Card,Store Branch,No,2,Store 2,Italy,8,Staff 8
T300021,02/18/21,02/18/21,02/28/21,02/23/21,rejected,C101226,Martina Bianchi,25,Female,Madrid,Spain,P200494,Pull&Bear Urban Knitwear,Knitwear,Pullover,Pull&Bear,139.13,10.25,124.87,1,Credit Card,Store Branch,No,2,Store 2,Italy,9,Staff 9
T300021,02/18/21,02/18/21,02/28/21,02/23/21,rejected,C101226,Martina Bianchi,25,Female,Madrid,Spain,P200494,Pull&Bear Urban Knitwear,Knitwear,Pullover,Pull&Bear,139.13,10.25,124.87,1,Credit Card,Store Branch,No,2,Store 2,Italy,10,Staff 10
T300022,06/16/22,06/16/22,06/18/22,06/22/22,completed,C100051,Sofia Sanna,28,Female,Porto,Portugal,P200263,Zara Urban Dresse,Dresses,Wrap,Zara,95.63,12.49,83.69,1,Credit Card,Store Branch,No,5,Store 5,Spain,21,Staff 21
T300022,06/16/22,06/16/22,06/18/22,06/22/22,completed,C100051,Sofia Sanna,28,Female,Porto,Portugal,P200263,Zara Urban Dresse,Dresses,Wrap,Zara,95.63,12.49,83.69,1,Credit Card,Store Branch,No,5,Store 5,Spain,22,Staff 22
T300022,06/16/22,06/16/22,06/18/22,06/22/22,completed,C100051,Sofia Sanna,28,Female,Porto,Portugal,P200263,Zara Urban Dresse,Dresses,Wrap,Zara,95.63,12.49,83.69,1,Credit Card,Store Branch,No,5,Store 5,Spain,23,Staff 23
T300022,06/16/22,06/16/22,06/18/22,06/22/22,completed,C100051,Sofia Sanna,28,Female,Porto,Portugal,P200263,Zara Urban Dresse,Dresses,Wrap,Zara,95.63,12.49,83.69,1,Credit Card,Store Branch,No,5,Store 5,Spain,24,Staff 24
T300022,06/16/22,06/16/22,06/18/22,06/22/22,completed,C100051,Sofia Sanna,28,Female,Porto,Portugal,P200263,Zara Urban Dresse,Dresses,Wrap,Zara,95.63,12.49,83.69,1,Credit Card,Store Branch,No,5,Store 5,Spain,25,Staff 25
T300023,04/12/24,04/12/24,04/22/24,04/14/24,completed,C101912,Emma Galli,41,Female,Marseille,France,P200003,Nike Vintage Shirt,Shirts,Linen,Nike,41.48,4.28,39.7,1,Apple Pay,Online,No,5,Store 5,Spain,21,Staff 21
T300023,04/12/24,04/12/24,04/22/24,04/14/24,completed,C101912,Emma Galli,41,Female,Marseille,France,P200003,Nike Vintage Shirt,Shirts,Linen,Nike,41.48,4.28,39.7,1,Apple Pay,Online,No,5,Store 5,Spain,22,Staff 22
T300023,04/12/24,04/12/24,04/22/24,04/14/24,completed,C101912,Emma Galli,41,Female,Marseille,France,P200003,Nike Vintage Shirt,Shirts,Linen,Nike,41.48,4.28,39.7,1,Apple Pay,Online,No,5,Store 5,Spain,23,Staff 23
T300023,04/12/24,04/12/24,04/22/24,04/14/24,completed,C101912,Emma Galli,41,Female,Marseille,France,P200003,Nike Vintage Shirt,Shirts,Linen,Nike,41.48,4.28,39.7,1,Apple Pay,Online,No,5,Store 5,Spain,24,Staff 24
T300023,04/12/24,04/12/24,04/22/24,04/14/24,completed,C101912,Emma Galli,41,Female,Marseille,France,P200003,Nike Vintage Shirt,Shirts,Linen,Nike,41.48,4.28,39.7,1,Apple Pay,Online,No,5,Store 5,Spain,25,Staff 25
T300024,09/01/24,09/01/24,09/05/24,09/05/24,completed,C102765,Sofia Sanna,34,Male,Rome,Italy,P200289,Bershka Classic Jacket,Jackets,Bomber,Bershka,103.82,13.27,90.04,1,Credit Card,Online,No,4,Store 4,Germany,16,Staff 16
T300024,09/01/24,09/01/24,09/05/24,09/05/24,completed,C102765,Sofia Sanna,34,Male,Rome,Italy,P200289,Bershka Classic Jacket,Jackets,Bomber,Bershka,103.82,13.27,90.04,1,Credit Card,Online,No,4,Store 4,Germany,17,Staff 17
T300024,09/01/24,09/01/24,09/05/24,09/05/24,completed,C102765,Sofia Sanna,34,Male,Rome,Italy,P200289,Bershka Classic Jacket,Jackets,Bomber,Bershka,103.82,13.27,90.04,1,Credit Card,Online,No,4,Store 4,Germany,18,Staff 18
T300024,09/01/24,09/01/24,09/05/24,09/05/24,completed,C102765,Sofia Sanna,34,Male,Rome,Italy,P200289,Bershka Classic Jacket,Jackets,Bomber,Bershka,103.82,13.27,90.04,1,Credit Card,Online,No,4,Store 4,Germany,19,Staff 19
T300024,09/01/24,09/01/24,09/05/24,09/05/24,completed,C102765,Sofia Sanna,34,Male,Rome,Italy,P200289,Bershka Classic Jacket,Jackets,Bomber,Bershka,103.82,13.27,90.04,1,Credit Card,Online,No,4,Store 4,Germany,20,Staff 20
T300025,02/04/23,02/04/23,02/14/23,02/05/23,completed,C102085,Laura Sanna,38,Male,Lisbon,Portugal,P200301,Zara Urban Knitwear,Knitwear,Pullover,Zara,81.96,13.43,70.95,1,Credit Card,Online,No,2,Store 2,Italy,6,Staff 6
T300025,02/04/23,02/04/23,02/14/23,02/05/23,completed,C102085,Laura Sanna,38,Male,Lisbon,Portugal,P200301,Zara Urban Knitwear,Knitwear,Pullover,Zara,81.96,13.43,70.95,1,Credit Card,Online,No,2,Store 2,Italy,7,Staff 7
T300025,02/04/23,02/04/23,02/14/23,02/05/23,completed,C102085,Laura Sanna,38,Male,Lisbon,Portugal,P200301,Zara Urban Knitwear,Knitwear,Pullover,Zara,81.96,13.43,70.95,1,Credit Card,Online,No,2,Store 2,Italy,8,Staff 8
T300025,02/04/23,02/04/23,02/14/23,02/05/23,completed,C102085,Laura Sanna,38,Male,Lisbon,Portugal,P200301,Zara Urban Knitwear,Knitwear,Pullover,Zara,81.96,13.43,70.95,1,Credit Card,Online,No,2,Store 2,Italy,9,Staff 9
T300025,02/04/23,02/04/23,02/14/23,02/05/23,completed,C102085,Laura Sanna,38,Male,Lisbon,Portugal,P200301,Zara Urban Knitwear,Knitwear,Pullover,Zara,81.96,13.43,70.95,1,Credit Card,Online,No,2,Store 2,Italy,10,Staff 10
T300026,11/24/22,11/24/22,11/27/22,12/04/22,completed,C101279,Nicola Esposito,34,Male,Geneva,Switzerland,P200348,Adidas Comfort Jacket,Jackets,Parka,Adidas,75.49,21.11,59.55,1,Credit Card,Store Branch,No,3,Store 3,France,11,Staff 11
T300026,11/24/22,11/24/22,11/27/22,12/04/22,completed,C101279,Nicola Esposito,34,Male,Geneva,Switzerland,P200348,Adidas Comfort Jacket,Jackets,Parka,Adidas,75.49,21.11,59.55,1,Credit Card,Store Branch,No,3,Store 3,France,12,Staff 12
T300026,11/24/22,11/24/22,11/27/22,12/04/22,completed,C101279,Nicola Esposito,34,Male,Geneva,Switzerland,P200348,Adidas Comfort Jacket,Jackets,Parka,Adidas,75.49,21.11,59.55,1,Credit Card,Store Branch,No,3,Store 3,France,13,Staff 13
T300026,11/24/22,11/24/22,11/27/22,12/04/22,completed,C101279,Nicola Esposito,34,Male,Geneva,Switzerland,P200348,Adidas Comfort Jacket,Jackets,Parka,Adidas,75.49,21.11,59.55,1,Credit Card,Store Branch,No,3,Store 3,France,14,Staff 14
T300026,11/24/22,11/24/22,11/27/22,12/04/22,completed,C101279,Nicola Esposito,34,Male,Geneva,Switzerland,P200348,Adidas Comfort Jacket,Jackets,Parka,Adidas,75.49,21.11,59.55,1,Credit Card,Store Branch,No,3,Store 3,France,15,Staff 15
T300027,02/28/21,02/28/21,03/09/21,03/10/21,completed,C101266,Isabella Ferrari,18,Female,Brno,Czech Republic,P200785,Levi's Essential Shirt,Shirts,Formal,Levi's,37.77,2.57,36.8,2,Credit Card,Store Branch,No,2,Store 2,Italy,6,Staff 6
T300027,02/28/21,02/28/21,03/09/21,03/10/21,completed,C101266,Isabella Ferrari,18,Female,Brno,Czech Republic,P200785,Levi's Essential Shirt,Shirts,Formal,Levi's,37.77,2.57,36.8,2,Credit Card,Store Branch,No,2,Store 2,Italy,7,Staff 7
T300027,02/28/21,02/28/21,03/09/21,03/10/21,completed,C101266,Isabella Ferrari,18,Female,Brno,Czech Republic,P200785,Levi's Essential Shirt,Shirts,Formal,Levi's,37.77,2.57,36.8,2,Credit Card,Store Branch,No,2,Store 2,Italy,8,Staff 8
T300027,02/28/21,02/28/21,03/09/21,03/10/21,completed,C101266,Isabella Ferrari,18,Female,Brno,Czech Republic,P200785,Levi's Essential Shirt,Shirts,Formal,Levi's,37.77,2.57,36.8,2,Credit Card,Store Branch,No,2,Store 2,Italy,9,Staff 9
T300027,02/28/21,02/28/21,03/09/21,03/10/21,completed,C101266,Isabella Ferrari,18,Female,Brno,Czech Republic,P200785,Levi's Essential Shirt,Shirts,Formal,Levi's,37.77,2.57,36.8,2,Credit Card,Store Branch,No,2,Store 2,Italy,10,Staff 10
T300028,08/07/24,08/07/24,08/12/24,08/12/24,completed,C102003,Stefano Marchetti,36,Male,Barcelona,Spain,P200008,Adidas Urban Jacket,Jackets,Bomber,Adidas,102.94,17.24,85.19,1,Credit Card,Store Branch,No,1,Store 1,Spain,1,Staff 1
T300028,08/07/24,08/07/24,08/12/24,08/12/24,completed,C102003,Stefano Marchetti,36,Male,Barcelona,Spain,P200008,Adidas Urban Jacket,Jackets,Bomber,Adidas,102.94,17.24,85.19,1,Credit Card,Store Branch,No,1,Store 1,Spain,2,Staff 2
T300028,08/07/24,08/07/24,08/12/24,08/12/24,completed,C102003,Stefano Marchetti,36,Male,Barcelona,Spain,P200008,Adidas Urban Jacket,Jackets,Bomber,Adidas,102.94,17.24,85.19,1,Credit Card,Store Branch,No,1,Store 1,Spain,3,Staff 3
T300028,08/07/24,08/07/24,08/12/24,08/12/24,completed,C102003,Stefano Marchetti,36,Male,Barcelona,Spain,P200008,Adidas Urban Jacket,Jackets,Bomber,Adidas,102.94,17.24,85.19,1,Credit Card,Store Branch,No,1,Store 1,Spain,4,Staff 4
T300028,08/07/24,08/07/24,08/12/24,08/12/24,completed,C102003,Stefano Marchetti,36,Male,Barcelona,Spain,P200008,Adidas Urban Jacket,Jackets,Bomber,Adidas,102.94,17.24,85.19,1,Credit Card,Store Branch,No,1,Store 1,Spain,5,Staff 5
T300029,01/24/21,01/24/21,01/30/21,01/26/21,completed,C101964,Elena Moretti,31,Male,Geneva,Switzerland,P200213,Nike Sport T-Shirt,T-Shirts,Long Sleeve,Nike,33.68,4.77,32.07,3,Apple Pay,Store Branch,Yes,1,Store 1,Spain,1,Staff 1
T300029,01/24/21,01/24/21,01/30/21,01/26/21,completed,C101964,Elena Moretti,31,Male,Geneva,Switzerland,P200213,Nike Sport T-Shirt,T-Shirts,Long Sleeve,Nike,33.68,4.77,32.07,3,Apple Pay,Store Branch,Yes,1,Store 1,Spain,2,Staff 2
T300029,01/24/21,01/24/21,01/30/21,01/26/21,completed,C101964,Elena Moretti,31,Male,Geneva,Switzerland,P200213,Nike Sport T-Shirt,T-Shirts,Long Sleeve,Nike,33.68,4.77,32.07,3,Apple Pay,Store Branch,Yes,1,Store 1,Spain,3,Staff 3
T300029,01/24/21,01/24/21,01/30/21,01/26/21,completed,C101964,Elena Moretti,31,Male,Geneva,Switzerland,P200213,Nike Sport T-Shirt,T-Shirts,Long Sleeve,Nike,33.68,4.77,32.07,3,Apple Pay,Store Branch,Yes,1,Store 1,Spain,4,Staff 4
T300029,01/24/21,01/24/21,01/30/21,01/26/21,completed,C101964,Elena Moretti,31,Male,Geneva,Switzerland,P200213,Nike Sport T-Shirt,T-Shirts,Long Sleeve,Nike,33.68,4.77,32.07,3,Apple Pay,Store Branch,Yes,1,Store 1,Spain,5,Staff 5
T300030,11/14/24,11/14/24,11/21/24,11/22/24,completed,C101072,Luca Martini,20,Other,Manchester,United Kingdom,P200320,H&M Classic Accessorie,Accessories,Hat,H&M,60.02,11.89,52.88,1,Apple Pay,Online,No,5,Store 5,Spain,21,Staff 21
T300030,11/14/24,11/14/24,11/21/24,11/22/24,completed,C101072,Luca Martini,20,Other,Manchester,United Kingdom,P200320,H&M Classic Accessorie,Accessories,Hat,H&M,60.02,11.89,52.88,1,Apple Pay,Online,No,5,Store 5,Spain,22,Staff 22
T300030,11/14/24,11/14/24,11/21/24,11/22/24,completed,C101072,Luca Martini,20,Other,Manchester,United Kingdom,P200320,H&M Classic Accessorie,Accessories,Hat,H&M,60.02,11.89,52.88,1,Apple Pay,Online,No,5,Store 5,Spain,23,Staff 23
T300030,11/14/24,11/14/24,11/21/24,11/22/24,completed,C101072,Luca Martini,20,Other,Manchester,United Kingdom,P200320,H&M Classic Accessorie,Accessories,Hat,H&M,60.02,11.89,52.88,1,Apple Pay,Online,No,5,Store 5,Spain,24,Staff 24
T300030,11/14/24,11/14/24,11/21/24,11/22/24,completed,C101072,Luca Martini,20,Other,Manchester,United Kingdom,P200320,H&M Classic Accessorie,Accessories,Hat,H&M,60.02,11.89,52.88,1,Apple Pay,Online,No,5,Store 5,Spain,25,Staff 25
T300031,12/22/22,12/22/22,12/30/22,01/03/23,completed,C100251,Carlo Colombo,51,Male,Lisbon,Portugal,P200243,Adidas Urban T-Shirt,T-Shirts,Graphic,Adidas,44.3,16.81,36.85,1,Credit Card,Online,No,5,Store 5,Spain,21,Staff 21
T300031,12/22/22,12/22/22,12/30/22,01/03/23,completed,C100251,Carlo Colombo,51,Male,Lisbon,Portugal,P200243,Adidas Urban T-Shirt,T-Shirts,Graphic,Adidas,44.3,16.81,36.85,1,Credit Card,Online,No,5,Store 5,Spain,22,Staff 22
T300031,12/22/22,12/22/22,12/30/22,01/03/23,completed,C100251,Carlo Colombo,51,Male,Lisbon,Portugal,P200243,Adidas Urban T-Shirt,T-Shirts,Graphic,Adidas,44.3,16.81,36.85,1,Credit Card,Online,No,5,Store 5,Spain,23,Staff 23
T300031,12/22/22,12/22/22,12/30/22,01/03/23,completed,C100251,Carlo Colombo,51,Male,Lisbon,Portugal,P200243,Adidas Urban T-Shirt,T-Shirts,Graphic,Adidas,44.3,16.81,36.85,1,Credit Card,Online,No,5,Store 5,Spain,24,Staff 24
T300031,12/22/22,12/22/22,12/30/22,01/03/23,completed,C100251,Carlo Colombo,51,Male,Lisbon,Portugal,P200243,Adidas Urban T-Shirt,T-Shirts,Graphic,Adidas,44.3,16.81,36.85,1,Credit Card,Online,No,5,Store 5,Spain,25,Staff 25
T300032,06/18/22,06/18/22,06/28/22,06/23/22,completed,C101706,Elena Ferrari,49,Female,Porto,Portugal,P200287,Bershka Limited T-Shirt,T-Shirts,Long Sleeve,Bershka,46.64,0.43,46.44,1,Credit Card,Online,No,3,Store 3,France,11,Staff 11
T300032,06/18/22,06/18/22,06/28/22,06/23/22,completed,C101706,Elena Ferrari,49,Female,Porto,Portugal,P200287,Bershka Limited T-Shirt,T-Shirts,Long Sleeve,Bershka,46.64,0.43,46.44,1,Credit Card,Online,No,3,Store 3,France,12,Staff 12
T300032,06/18/22,06/18/22,06/28/22,06/23/22,completed,C101706,Elena Ferrari,49,Female,Porto,Portugal,P200287,Bershka Limited T-Shirt,T-Shirts,Long Sleeve,Bershka,46.64,0.43,46.44,1,Credit Card,Online,No,3,Store 3,France,13,Staff 13
T300032,06/18/22,06/18/22,06/28/22,06/23/22,completed,C101706,Elena Ferrari,49,Female,Porto,Portugal,P200287,Bershka Limited T-Shirt,T-Shirts,Long Sleeve,Bershka,46.64,0.43,46.44,1,Credit Card,Online,No,3,Store 3,France,14,Staff 14
T300032,06/18/22,06/18/22,06/28/22,06/23/22,completed,C101706,Elena Ferrari,49,Female,Porto,Portugal,P200287,Bershka Limited T-Shirt,T-Shirts,Long Sleeve,Bershka,46.64,0.43,46.44,1,Credit Card,Online,No,3,Store 3,France,15,Staff 15
T300033,10/21/24,10/21/24,10/29/24,11/01/24,completed,C102708,Claudio Romano,41,Male,Amsterdam,Netherlands,P200405,GAP Essential T-Shirt,T-Shirts,Graphic,GAP,55.67,6.31,52.16,2,Credit Card,Store Branch,No,5,Store 5,Spain,21,Staff 21
T300033,10/21/24,10/21/24,10/29/24,11/01/24,completed,C102708,Claudio Romano,41,Male,Amsterdam,Netherlands,P200405,GAP Essential T-Shirt,T-Shirts,Graphic,GAP,55.67,6.31,52.16,2,Credit Card,Store Branch,No,5,Store 5,Spain,22,Staff 22
T300033,10/21/24,10/21/24,10/29/24,11/01/24,completed,C102708,Claudio Romano,41,Male,Amsterdam,Netherlands,P200405,GAP Essential T-Shirt,T-Shirts,Graphic,GAP,55.67,6.31,52.16,2,Credit Card,Store Branch,No,5,Store 5,Spain,23,Staff 23
T300033,10/21/24,10/21/24,10/29/24,11/01/24,completed,C102708,Claudio Romano,41,Male,Amsterdam,Netherlands,P200405,GAP Essential T-Shirt,T-Shirts,Graphic,GAP,55.67,6.31,52.16,2,Credit Card,Store Branch,No,5,Store 5,Spain,24,Staff 24
T300033,10/21/24,10/21/24,10/29/24,11/01/24,completed,C102708,Claudio Romano,41,Male,Amsterdam,Netherlands,P200405,GAP Essential T-Shirt,T-Shirts,Graphic,GAP,55.67,6.31,52.16,2,Credit Card,Store Branch,No,5,Store 5,Spain,25,Staff 25
T300034,02/15/21,02/15/21,02/18/21,02/22/21,completed,C102015,Carlo Esposito,22,Female,Manchester,United Kingdom,P200145,Pull&Bear Sport Jacket,Jackets,Denim,Pull&Bear,121.39,7.04,112.84,1,Cash,Store Branch,No,4,Store 4,Germany,16,Staff 16
T300034,02/15/21,02/15/21,02/18/21,02/22/21,completed,C102015,Carlo Esposito,22,Female,Manchester,United Kingdom,P200145,Pull&Bear Sport Jacket,Jackets,Denim,Pull&Bear,121.39,7.04,112.84,1,Cash,Store Branch,No,4,Store 4,Germany,17,Staff 17
T300034,02/15/21,02/15/21,02/18/21,02/22/21,completed,C102015,Carlo Esposito,22,Female,Manchester,United Kingdom,P200145,Pull&Bear Sport Jacket,Jackets,Denim,Pull&Bear,121.39,7.04,112.84,1,Cash,Store Branch,No,4,Store 4,Germany,18,Staff 18
T300034,02/15/21,02/15/21,02/18/21,02/22/21,completed,C102015,Carlo Esposito,22,Female,Manchester,United Kingdom,P200145,Pull&Bear Sport Jacket,Jackets,Denim,Pull&Bear,121.39,7.04,112.84,1,Cash,Store Branch,No,4,Store 4,Germany,19,Staff 19
T300034,02/15/21,02/15/21,02/18/21,02/22/21,completed,C102015,Carlo Esposito,22,Female,Manchester,United Kingdom,P200145,Pull&Bear Sport Jacket,Jackets,Denim,Pull&Bear,121.39,7.04,112.84,1,Cash,Store Branch,No,4,Store 4,Germany,20,Staff 20
T300035,06/03/23,06/03/23,06/07/23,06/05/23,completed,C101450,Diego Lombardi,24,Female,Turin,Italy,P200007,Tommy Jeans Essential Activewear,Activewear,Sports Tee,Tommy Jeans,66.31,0.83,65.76,1,Apple Pay,Store Branch,Yes,5,Store 5,Spain,21,Staff 21
T300035,06/03/23,06/03/23,06/07/23,06/05/23,completed,C101450,Diego Lombardi,24,Female,Turin,Italy,P200007,Tommy Jeans Essential Activewear,Activewear,Sports Tee,Tommy Jeans,66.31,0.83,65.76,1,Apple Pay,Store Branch,Yes,5,Store 5,Spain,22,Staff 22
T300035,06/03/23,06/03/23,06/07/23,06/05/23,completed,C101450,Diego Lombardi,24,Female,Turin,Italy,P200007,Tommy Jeans Essential Activewear,Activewear,Sports Tee,Tommy Jeans,66.31,0.83,65.76,1,Apple Pay,Store Branch,Yes,5,Store 5,Spain,23,Staff 23
T300035,06/03/23,06/03/23,06/07/23,06/05/23,completed,C101450,Diego Lombardi,24,Female,Turin,Italy,P200007,Tommy Jeans Essential Activewear,Activewear,Sports Tee,Tommy Jeans,66.31,0.83,65.76,1,Apple Pay,Store Branch,Yes,5,Store 5,Spain,24,Staff 24
T300035,06/03/23,06/03/23,06/07/23,06/05/23,completed,C101450,Diego Lombardi,24,Female,Turin,Italy,P200007,Tommy Jeans Essential Activewear,Activewear,Sports Tee,Tommy Jeans,66.31,0.83,65.76,1,Apple Pay,Store Branch,Yes,5,Store 5,Spain,25,Staff 25
T300036,04/03/23,04/03/23,04/06/23,04/08/23,completed,C100485,Giulia Fontana,32,Male,Warsaw,Poland,P200257,Celio Core Jean,Jeans,Skinny,Celio,101.27,8.91,92.25,1,Credit Card,Store Branch,No,1,Store 1,Spain,1,Staff 1
T300036,04/03/23,04/03/23,04/06/23,04/08/23,completed,C100485,Giulia Fontana,32,Male,Warsaw,Poland,P200257,Celio Core Jean,Jeans,Skinny,Celio,101.27,8.91,92.25,1,Credit Card,Store Branch,No,1,Store 1,Spain,2,Staff 2
T300036,04/03/23,04/03/23,04/06/23,04/08/23,completed,C100485,Giulia Fontana,32,Male,Warsaw,Poland,P200257,Celio Core Jean,Jeans,Skinny,Celio,101.27,8.91,92.25,1,Credit Card,Store Branch,No,1,Store 1,Spain,3,Staff 3
T300036,04/03/23,04/03/23,04/06/23,04/08/23,completed,C100485,Giulia Fontana,32,Male,Warsaw,Poland,P200257,Celio Core Jean,Jeans,Skinny,Celio,101.27,8.91,92.25,1,Credit Card,Store Branch,No,1,Store 1,Spain,4,Staff 4
T300036,04/03/23,04/03/23,04/06/23,04/08/23,completed,C100485,Giulia Fontana,32,Male,Warsaw,Poland,P200257,Celio Core Jean,Jeans,Skinny,Celio,101.27,8.91,92.25,1,Credit Card,Store Branch,No,1,Store 1,Spain,5,Staff 5
T300037,12/05/21,12/05/21,12/06/21,12/11/21,completed,C101804,Sofia Vitale,23,Female,Marseille,France,P200414,H&M Eco Accessorie,Accessories,Belt,H&M,33.26,6.63,31.05,2,Credit Card,Store Branch,No,3,Store 3,France,11,Staff 11
T300037,12/05/21,12/05/21,12/06/21,12/11/21,completed,C101804,Sofia Vitale,23,Female,Marseille,France,P200414,H&M Eco Accessorie,Accessories,Belt,H&M,33.26,6.63,31.05,2,Credit Card,Store Branch,No,3,Store 3,France,12,Staff 12
T300037,12/05/21,12/05/21,12/06/21,12/11/21,completed,C101804,Sofia Vitale,23,Female,Marseille,France,P200414,H&M Eco Accessorie,Accessories,Belt,H&M,33.26,6.63,31.05,2,Credit Card,Store Branch,No,3,Store 3,France,13,Staff 13
T300037,12/05/21,12/05/21,12/06/21,12/11/21,completed,C101804,Sofia Vitale,23,Female,Marseille,France,P200414,H&M Eco Accessorie,Accessories,Belt,H&M,33.26,6.63,31.05,2,Credit Card,Store Branch,No,3,Store 3,France,14,Staff 14
T300037,12/05/21,12/05/21,12/06/21,12/11/21,completed,C101804,Sofia Vitale,23,Female,Marseille,France,P200414,H&M Eco Accessorie,Accessories,Belt,H&M,33.26,6.63,31.05,2,Credit Card,Store Branch,No,3,Store 3,France,15,Staff 15
T300038,10/30/22,10/30/22,10/31/22,11/01/22,completed,C101077,Marta Leone,35,Male,Geneva,Switzerland,P200521,Levi's Core Jean,Jeans,Regular Fit,Levi's,192.22,8.62,175.65,1,PayPal,Store Branch,Yes,3,Store 3,France,11,Staff 11
T300038,10/30/22,10/30/22,10/31/22,11/01/22,completed,C101077,Marta Leone,35,Male,Geneva,Switzerland,P200521,Levi's Core Jean,Jeans,Regular Fit,Levi's,192.22,8.62,175.65,1,PayPal,Store Branch,Yes,3,Store 3,France,12,Staff 12
T300038,10/30/22,10/30/22,10/31/22,11/01/22,completed,C101077,Marta Leone,35,Male,Geneva,Switzerland,P200521,Levi's Core Jean,Jeans,Regular Fit,Levi's,192.22,8.62,175.65,1,PayPal,Store Branch,Yes,3,Store 3,France,13,Staff 13
T300038,10/30/22,10/30/22,10/31/22,11/01/22,completed,C101077,Marta Leone,35,Male,Geneva,Switzerland,P200521,Levi's Core Jean,Jeans,Regular Fit,Levi's,192.22,8.62,175.65,1,PayPal,Store Branch,Yes,3,Store 3,France,14,Staff 14
T300038,10/30/22,10/30/22,10/31/22,11/01/22,completed,C101077,Marta Leone,35,Male,Geneva,Switzerland,P200521,Levi's Core Jean,Jeans,Regular Fit,Levi's,192.22,8.62,175.65,1,PayPal,Store Branch,Yes,3,Store 3,France,15,Staff 15
T300039,09/10/23,09/10/23,09/13/23,09/19/23,completed,C101460,Paolo Bernardi,34,Male,Naples,Italy,P200491,Puma Urban Shirt,Shirts,Oxford,Puma,30.67,20.74,24.31,1,Google Pay,Online,No,2,Store 2,Italy,6,Staff 6
